Shops,Date,quantity
shop_0,2022-01-09,627.0
shop_1,2022-01-09,1414.0
shop_2,2022-01-09,938.0
shop_3,2022-01-09,653.0
shop_4,2022-01-09,1646.0
shop_5,2022-01-09,222.0
shop_6,2022-01-09,1231.0
shop_7,2022-01-09,207.0
shop_8,2022-01-09,1186.0
shop_9,2022-01-09,1170.0
shop_10,2022-01-09,73.0
shop_11,2022-01-09,876.0
shop_12,2022-01-09,253.0
shop_13,2022-01-09,1227.0
shop_14,2022-01-09,248.0
shop_16,2022-01-09,571.0
shop_17,2022-01-09,1346.0
shop_18,2022-01-09,793.0
shop_19,2022-01-09,483.0
shop_0,2022-01-08,259.0
shop_1,2022-01-08,736.0
shop_2,2022-01-08,160.0
shop_3,2022-01-08,790.0
shop_4,2022-01-08,93.0
shop_5,2022-01-08,252.0
shop_6,2022-01-08,1928.0
shop_7,2022-01-08,56.0
shop_8,2022-01-08,166.0
shop_9,2022-01-08,856.0
shop_10,2022-01-08,60.0
shop_11,2022-01-08,552.0
shop_12,2022-01-08,242.0
shop_13,2022-01-08,1588.0
shop_14,2022-01-08,290.0
shop_15,2022-01-08,401.0
shop_16,2022-01-08,1224.0
shop_17,2022-01-08,383.0
shop_18,2022-01-08,206.0
shop_19,2022-01-08,2265.0
shop_0,2022-01-07,659.0
shop_1,2022-01-07,244.0
shop_2,2022-01-07,184.0
shop_3,2022-01-07,382.0
shop_4,2022-01-07,368.0
shop_5,2022-01-07,106.0
shop_6,2022-01-07,489.0
shop_7,2022-01-07,56.0
shop_8,2022-01-07,395.0
shop_9,2022-01-07,1264.0
shop_10,2022-01-07,206.0
shop_11,2022-01-07,309.0
shop_12,2022-01-07,332.0
shop_13,2022-01-07,300.0
shop_14,2022-01-07,78.0
shop_15,2022-01-07,661.0
shop_16,2022-01-07,1469.0
shop_17,2022-01-07,393.0
shop_18,2022-01-07,369.0
shop_19,2022-01-07,570.0
shop_0,2022-01-06,316.0
shop_1,2022-01-06,1023.0
shop_2,2022-01-06,903.0
shop_3,2022-01-06,447.0
shop_4,2022-01-06,394.0
shop_5,2022-01-06,192.0
shop_6,2022-01-06,421.0
shop_7,2022-01-06,256.0
shop_8,2022-01-06,1030.0
shop_9,2022-01-06,1983.0
shop_10,2022-01-06,111.0
shop_11,2022-01-06,50.0
shop_12,2022-01-06,156.0
shop_13,2022-01-06,1016.0
shop_14,2022-01-06,160.0
shop_15,2022-01-06,468.0
shop_16,2022-01-06,1425.0
shop_17,2022-01-06,1847.0
shop_18,2022-01-06,145.0
shop_19,2022-01-06,1268.0
shop_0,2022-01-05,201.0
shop_1,2022-01-05,2284.0
shop_2,2022-01-05,454.0
shop_3,2022-01-05,391.0
shop_4,2022-01-05,556.0
shop_6,2022-01-05,1085.0
shop_7,2022-01-05,35.0
shop_8,2022-01-05,893.0
shop_9,2022-01-05,704.0
shop_10,2022-01-05,197.0
shop_11,2022-01-05,663.0
shop_13,2022-01-05,2231.0
shop_14,2022-01-05,48.0
shop_15,2022-01-05,388.0
shop_16,2022-01-05,1250.0
shop_17,2022-01-05,2000.0
shop_18,2022-01-05,425.0
shop_19,2022-01-05,1952.0
shop_0,2022-01-04,268.0
shop_1,2022-01-04,1274.0
shop_2,2022-01-04,829.0
shop_3,2022-01-04,497.0
shop_4,2022-01-04,212.0
shop_5,2022-01-04,178.0
shop_6,2022-01-04,1020.0
shop_7,2022-01-04,218.0
shop_8,2022-01-04,712.0
shop_9,2022-01-04,1122.0
shop_10,2022-01-04,87.0
shop_11,2022-01-04,333.0
shop_12,2022-01-04,216.0
shop_13,2022-01-04,1898.0
shop_14,2022-01-04,195.0
shop_15,2022-01-04,514.0
shop_16,2022-01-04,1373.0
shop_17,2022-01-04,494.0
shop_18,2022-01-04,89.0
shop_19,2022-01-04,925.0
shop_0,2022-01-03,497.0
shop_1,2022-01-03,1068.0
shop_2,2022-01-03,11.0
shop_3,2022-01-03,123.0
shop_4,2022-01-03,639.0
shop_5,2022-01-03,186.0
shop_6,2022-01-03,132.0
shop_7,2022-01-03,54.0
shop_8,2022-01-03,441.0
shop_9,2022-01-03,1474.0
shop_10,2022-01-03,136.0
shop_11,2022-01-03,622.0
shop_12,2022-01-03,140.0
shop_13,2022-01-03,2064.0
shop_14,2022-01-03,81.0
shop_15,2022-01-03,1000.0
shop_16,2022-01-03,83.0
shop_17,2022-01-03,1052.0
shop_18,2022-01-03,106.0
shop_19,2022-01-03,2392.0
shop_0,2022-01-02,408.0
shop_1,2022-01-02,676.0
shop_2,2022-01-02,862.0
shop_3,2022-01-02,10.0
shop_4,2022-01-02,1439.0
shop_5,2022-01-02,42.0
shop_6,2022-01-02,1196.0
shop_7,2022-01-02,154.0
shop_8,2022-01-02,840.0
shop_9,2022-01-02,1973.0
shop_10,2022-01-02,184.0
shop_11,2022-01-02,359.0
shop_13,2022-01-02,1569.0
shop_14,2022-01-02,43.0
shop_15,2022-01-02,139.0
shop_16,2022-01-02,1383.0
shop_17,2022-01-02,1066.0
shop_18,2022-01-02,32.0
shop_19,2022-01-02,1793.0
shop_0,2022-01-01,541.0
shop_1,2022-01-01,1301.0
shop_2,2022-01-01,87.0
shop_3,2022-01-01,330.0
shop_4,2022-01-01,238.0
shop_5,2022-01-01,213.0
shop_6,2022-01-01,164.0
shop_7,2022-01-01,59.0
shop_8,2022-01-01,588.0
shop_9,2022-01-01,456.0
shop_10,2022-01-01,65.0
shop_11,2022-01-01,728.0
shop_12,2022-01-01,273.0
shop_13,2022-01-01,1744.0
shop_14,2022-01-01,157.0
shop_15,2022-01-01,852.0
shop_16,2022-01-01,980.0
shop_17,2022-01-01,1712.0
shop_18,2022-01-01,811.0
shop_19,2022-01-01,2200.0
shop_0,2021-12-31,640.0
shop_1,2021-12-31,1934.0
shop_2,2021-12-31,662.0
shop_3,2021-12-31,596.0
shop_4,2021-12-31,824.0
shop_5,2021-12-31,93.0
shop_6,2021-12-31,1614.0
shop_7,2021-12-31,254.0
shop_8,2021-12-31,1089.0
shop_9,2021-12-31,189.0
shop_11,2021-12-31,596.0
shop_12,2021-12-31,286.0
shop_13,2021-12-31,1916.0
shop_14,2021-12-31,123.0
shop_15,2021-12-31,453.0
shop_16,2021-12-31,799.0
shop_17,2021-12-31,145.0
shop_18,2021-12-31,642.0
shop_19,2021-12-31,1271.0
shop_0,2021-12-30,679.0
shop_1,2021-12-30,2085.0
shop_2,2021-12-30,190.0
shop_3,2021-12-30,701.0
shop_4,2021-12-30,665.0
shop_5,2021-12-30,98.0
shop_6,2021-12-30,1840.0
shop_8,2021-12-30,72.0
shop_9,2021-12-30,1476.0
shop_10,2021-12-30,74.0
shop_11,2021-12-30,562.0
shop_13,2021-12-30,1105.0
shop_14,2021-12-30,105.0
shop_15,2021-12-30,75.0
shop_16,2021-12-30,687.0
shop_17,2021-12-30,1874.0
shop_18,2021-12-30,329.0
shop_19,2021-12-30,35.0
shop_0,2021-12-29,198.0
shop_1,2021-12-29,57.0
shop_2,2021-12-29,140.0
shop_3,2021-12-29,2.0
shop_4,2021-12-29,585.0
shop_5,2021-12-29,149.0
shop_6,2021-12-29,754.0
shop_7,2021-12-29,46.0
shop_8,2021-12-29,1324.0
shop_9,2021-12-29,1371.0
shop_10,2021-12-29,287.0
shop_11,2021-12-29,865.0
shop_12,2021-12-29,277.0
shop_13,2021-12-29,971.0
shop_14,2021-12-29,156.0
shop_15,2021-12-29,557.0
shop_16,2021-12-29,85.0
shop_17,2021-12-29,1997.0
shop_18,2021-12-29,661.0
shop_19,2021-12-29,2551.0
shop_0,2021-12-28,580.0
shop_1,2021-12-28,1299.0
shop_2,2021-12-28,227.0
shop_3,2021-12-28,422.0
shop_5,2021-12-28,48.0
shop_6,2021-12-28,978.0
shop_7,2021-12-28,259.0
shop_8,2021-12-28,703.0
shop_9,2021-12-28,1368.0
shop_11,2021-12-28,237.0
shop_12,2021-12-28,230.0
shop_13,2021-12-28,2387.0
shop_14,2021-12-28,221.0
shop_15,2021-12-28,1228.0
shop_16,2021-12-28,1439.0
shop_17,2021-12-28,1382.0
shop_18,2021-12-28,884.0
shop_19,2021-12-28,1511.0
shop_0,2021-12-27,230.0
shop_1,2021-12-27,11.0
shop_2,2021-12-27,562.0
shop_3,2021-12-27,202.0
shop_4,2021-12-27,483.0
shop_5,2021-12-27,29.0
shop_6,2021-12-27,1353.0
shop_7,2021-12-27,373.0
shop_8,2021-12-27,80.0
shop_9,2021-12-27,1011.0
shop_10,2021-12-27,69.0
shop_11,2021-12-27,176.0
shop_12,2021-12-27,238.0
shop_13,2021-12-27,870.0
shop_14,2021-12-27,317.0
shop_15,2021-12-27,362.0
shop_16,2021-12-27,857.0
shop_17,2021-12-27,50.0
shop_18,2021-12-27,530.0
shop_19,2021-12-27,1942.0
shop_0,2021-12-26,354.0
shop_1,2021-12-26,197.0
shop_2,2021-12-26,769.0
shop_4,2021-12-26,913.0
shop_5,2021-12-26,176.0
shop_6,2021-12-26,1085.0
shop_7,2021-12-26,188.0
shop_8,2021-12-26,2.0
shop_9,2021-12-26,64.0
shop_10,2021-12-26,318.0
shop_11,2021-12-26,677.0
shop_12,2021-12-26,231.0
shop_13,2021-12-26,516.0
shop_14,2021-12-26,320.0
shop_15,2021-12-26,1054.0
shop_16,2021-12-26,1453.0
shop_17,2021-12-26,83.0
shop_18,2021-12-26,458.0
shop_19,2021-12-26,1992.0
shop_0,2021-12-25,453.0
shop_1,2021-12-25,1245.0
shop_2,2021-12-25,72.0
shop_3,2021-12-25,221.0
shop_4,2021-12-25,965.0
shop_5,2021-12-25,91.0
shop_6,2021-12-25,256.0
shop_7,2021-12-25,241.0
shop_8,2021-12-25,287.0
shop_10,2021-12-25,142.0
shop_11,2021-12-25,527.0
shop_12,2021-12-25,145.0
shop_13,2021-12-25,2433.0
shop_14,2021-12-25,260.0
shop_15,2021-12-25,751.0
shop_16,2021-12-25,400.0
shop_17,2021-12-25,1044.0
shop_18,2021-12-25,214.0
shop_19,2021-12-25,1007.0
shop_0,2021-12-24,659.0
shop_1,2021-12-24,405.0
shop_2,2021-12-24,113.0
shop_3,2021-12-24,586.0
shop_4,2021-12-24,1275.0
shop_6,2021-12-24,2222.0
shop_7,2021-12-24,103.0
shop_8,2021-12-24,40.0
shop_9,2021-12-24,1894.0
shop_10,2021-12-24,173.0
shop_11,2021-12-24,560.0
shop_12,2021-12-24,159.0
shop_13,2021-12-24,1666.0
shop_14,2021-12-24,219.0
shop_15,2021-12-24,1102.0
shop_16,2021-12-24,1075.0
shop_17,2021-12-24,266.0
shop_18,2021-12-24,861.0
shop_19,2021-12-24,371.0
shop_0,2021-12-23,133.0
shop_1,2021-12-23,23.0
shop_2,2021-12-23,880.0
shop_3,2021-12-23,423.0
shop_4,2021-12-23,781.0
shop_5,2021-12-23,164.0
shop_6,2021-12-23,1190.0
shop_7,2021-12-23,279.0
shop_8,2021-12-23,321.0
shop_9,2021-12-23,1495.0
shop_11,2021-12-23,24.0
shop_12,2021-12-23,377.0
shop_13,2021-12-23,2097.0
shop_14,2021-12-23,94.0
shop_15,2021-12-23,1073.0
shop_16,2021-12-23,519.0
shop_17,2021-12-23,524.0
shop_18,2021-12-23,318.0
shop_19,2021-12-23,90.0
shop_0,2021-12-22,569.0
shop_1,2021-12-22,186.0
shop_2,2021-12-22,873.0
shop_3,2021-12-22,782.0
shop_4,2021-12-22,187.0
shop_5,2021-12-22,71.0
shop_6,2021-12-22,2241.0
shop_7,2021-12-22,170.0
shop_8,2021-12-22,770.0
shop_9,2021-12-22,1713.0
shop_10,2021-12-22,26.0
shop_11,2021-12-22,541.0
shop_12,2021-12-22,204.0
shop_13,2021-12-22,2473.0
shop_14,2021-12-22,79.0
shop_15,2021-12-22,673.0
shop_16,2021-12-22,551.0
shop_17,2021-12-22,50.0
shop_18,2021-12-22,841.0
shop_19,2021-12-22,2482.0
shop_0,2021-12-21,137.0
shop_1,2021-12-21,1333.0
shop_2,2021-12-21,146.0
shop_3,2021-12-21,744.0
shop_4,2021-12-21,620.0
shop_6,2021-12-21,2035.0
shop_7,2021-12-21,114.0
shop_8,2021-12-21,817.0
shop_9,2021-12-21,1920.0
shop_10,2021-12-21,190.0
shop_11,2021-12-21,529.0
shop_12,2021-12-21,174.0
shop_13,2021-12-21,487.0
shop_14,2021-12-21,110.0
shop_16,2021-12-21,428.0
shop_17,2021-12-21,469.0
shop_18,2021-12-21,798.0
shop_19,2021-12-21,2212.0
shop_0,2021-12-20,75.0
shop_1,2021-12-20,814.0
shop_2,2021-12-20,570.0
shop_3,2021-12-20,812.0
shop_4,2021-12-20,1330.0
shop_5,2021-12-20,92.0
shop_6,2021-12-20,975.0
shop_7,2021-12-20,114.0
shop_8,2021-12-20,894.0
shop_9,2021-12-20,916.0
shop_10,2021-12-20,313.0
shop_11,2021-12-20,489.0
shop_13,2021-12-20,2120.0
shop_14,2021-12-20,279.0
shop_15,2021-12-20,601.0
shop_16,2021-12-20,1475.0
shop_17,2021-12-20,1055.0
shop_18,2021-12-20,97.0
shop_19,2021-12-20,697.0
shop_0,2021-12-19,559.0
shop_1,2021-12-19,1701.0
shop_3,2021-12-19,19.0
shop_4,2021-12-19,429.0
shop_5,2021-12-19,114.0
shop_6,2021-12-19,80.0
shop_8,2021-12-19,789.0
shop_9,2021-12-19,333.0
shop_11,2021-12-19,872.0
shop_12,2021-12-19,206.0
shop_13,2021-12-19,654.0
shop_14,2021-12-19,171.0
shop_15,2021-12-19,125.0
shop_16,2021-12-19,551.0
shop_17,2021-12-19,326.0
shop_18,2021-12-19,142.0
shop_19,2021-12-19,701.0
shop_0,2021-12-18,20.0
shop_1,2021-12-18,607.0
shop_2,2021-12-18,821.0
shop_3,2021-12-18,633.0
shop_4,2021-12-18,415.0
shop_5,2021-12-18,131.0
shop_6,2021-12-18,1166.0
shop_7,2021-12-18,92.0
shop_8,2021-12-18,622.0
shop_9,2021-12-18,1584.0
shop_10,2021-12-18,109.0
shop_11,2021-12-18,735.0
shop_12,2021-12-18,300.0
shop_13,2021-12-18,1393.0
shop_14,2021-12-18,366.0
shop_15,2021-12-18,324.0
shop_16,2021-12-18,182.0
shop_17,2021-12-18,1588.0
shop_18,2021-12-18,370.0
shop_19,2021-12-18,2040.0
shop_0,2021-12-17,200.0
shop_1,2021-12-17,118.0
shop_3,2021-12-17,29.0
shop_4,2021-12-17,466.0
shop_5,2021-12-17,131.0
shop_6,2021-12-17,30.0
shop_7,2021-12-17,261.0
shop_8,2021-12-17,65.0
shop_9,2021-12-17,860.0
shop_10,2021-12-17,83.0
shop_11,2021-12-17,894.0
shop_12,2021-12-17,137.0
shop_13,2021-12-17,1202.0
shop_14,2021-12-17,344.0
shop_15,2021-12-17,1141.0
shop_16,2021-12-17,1375.0
shop_17,2021-12-17,1477.0
shop_18,2021-12-17,46.0
shop_19,2021-12-17,790.0
shop_0,2021-12-16,537.0
shop_1,2021-12-16,2184.0
shop_2,2021-12-16,503.0
shop_3,2021-12-16,384.0
shop_4,2021-12-16,1524.0
shop_6,2021-12-16,376.0
shop_7,2021-12-16,31.0
shop_8,2021-12-16,1335.0
shop_9,2021-12-16,1298.0
shop_11,2021-12-16,275.0
shop_12,2021-12-16,227.0
shop_13,2021-12-16,1282.0
shop_14,2021-12-16,312.0
shop_15,2021-12-16,1249.0
shop_16,2021-12-16,876.0
shop_17,2021-12-16,916.0
shop_18,2021-12-16,562.0
shop_19,2021-12-16,1855.0
shop_0,2021-12-15,150.0
shop_1,2021-12-15,1772.0
shop_2,2021-12-15,1165.0
shop_3,2021-12-15,734.0
shop_4,2021-12-15,1282.0
shop_5,2021-12-15,112.0
shop_6,2021-12-15,1875.0
shop_7,2021-12-15,386.0
shop_8,2021-12-15,720.0
shop_9,2021-12-15,1921.0
shop_10,2021-12-15,139.0
shop_11,2021-12-15,926.0
shop_12,2021-12-15,256.0
shop_13,2021-12-15,1440.0
shop_14,2021-12-15,324.0
shop_15,2021-12-15,728.0
shop_16,2021-12-15,1210.0
shop_17,2021-12-15,1395.0
shop_18,2021-12-15,585.0
shop_19,2021-12-15,1102.0
shop_0,2021-12-14,719.0
shop_1,2021-12-14,330.0
shop_2,2021-12-14,93.0
shop_3,2021-12-14,598.0
shop_4,2021-12-14,933.0
shop_5,2021-12-14,254.0
shop_6,2021-12-14,863.0
shop_7,2021-12-14,326.0
shop_8,2021-12-14,1324.0
shop_9,2021-12-14,175.0
shop_10,2021-12-14,152.0
shop_11,2021-12-14,257.0
shop_12,2021-12-14,247.0
shop_13,2021-12-14,2201.0
shop_14,2021-12-14,48.0
shop_15,2021-12-14,1236.0
shop_16,2021-12-14,1806.0
shop_17,2021-12-14,118.0
shop_18,2021-12-14,699.0
shop_19,2021-12-14,1703.0
shop_0,2021-12-13,466.0
shop_1,2021-12-13,123.0
shop_2,2021-12-13,1194.0
shop_3,2021-12-13,812.0
shop_4,2021-12-13,681.0
shop_5,2021-12-13,308.0
shop_6,2021-12-13,997.0
shop_7,2021-12-13,28.0
shop_8,2021-12-13,804.0
shop_9,2021-12-13,1843.0
shop_10,2021-12-13,233.0
shop_11,2021-12-13,448.0
shop_13,2021-12-13,2300.0
shop_14,2021-12-13,80.0
shop_15,2021-12-13,976.0
shop_16,2021-12-13,814.0
shop_17,2021-12-13,1649.0
shop_18,2021-12-13,152.0
shop_19,2021-12-13,1411.0
shop_0,2021-12-12,402.0
shop_1,2021-12-12,108.0
shop_2,2021-12-12,777.0
shop_3,2021-12-12,237.0
shop_4,2021-12-12,1468.0
shop_5,2021-12-12,71.0
shop_6,2021-12-12,1884.0
shop_7,2021-12-12,392.0
shop_8,2021-12-12,1434.0
shop_9,2021-12-12,895.0
shop_10,2021-12-12,94.0
shop_11,2021-12-12,571.0
shop_12,2021-12-12,377.0
shop_13,2021-12-12,2416.0
shop_14,2021-12-12,221.0
shop_15,2021-12-12,10.0
shop_16,2021-12-12,1154.0
shop_17,2021-12-12,2087.0
shop_18,2021-12-12,470.0
shop_19,2021-12-12,911.0
shop_0,2021-12-11,666.0
shop_1,2021-12-11,960.0
shop_2,2021-12-11,27.0
shop_3,2021-12-11,740.0
shop_4,2021-12-11,1428.0
shop_5,2021-12-11,120.0
shop_6,2021-12-11,1325.0
shop_7,2021-12-11,247.0
shop_8,2021-12-11,440.0
shop_9,2021-12-11,200.0
shop_11,2021-12-11,792.0
shop_12,2021-12-11,111.0
shop_13,2021-12-11,2630.0
shop_15,2021-12-11,142.0
shop_16,2021-12-11,653.0
shop_17,2021-12-11,800.0
shop_19,2021-12-11,1956.0
shop_1,2021-12-10,1910.0
shop_2,2021-12-10,399.0
shop_3,2021-12-10,767.0
shop_4,2021-12-10,1639.0
shop_6,2021-12-10,1186.0
shop_7,2021-12-10,402.0
shop_9,2021-12-10,514.0
shop_10,2021-12-10,48.0
shop_11,2021-12-10,724.0
shop_12,2021-12-10,200.0
shop_13,2021-12-10,1921.0
shop_14,2021-12-10,245.0
shop_15,2021-12-10,706.0
shop_16,2021-12-10,488.0
shop_17,2021-12-10,2051.0
shop_18,2021-12-10,618.0
shop_19,2021-12-10,1284.0
shop_0,2021-12-09,17.0
shop_1,2021-12-09,1788.0
shop_2,2021-12-09,643.0
shop_3,2021-12-09,22.0
shop_4,2021-12-09,1747.0
shop_5,2021-12-09,226.0
shop_6,2021-12-09,137.0
shop_7,2021-12-09,267.0
shop_8,2021-12-09,160.0
shop_9,2021-12-09,278.0
shop_10,2021-12-09,329.0
shop_11,2021-12-09,148.0
shop_12,2021-12-09,374.0
shop_13,2021-12-09,1519.0
shop_14,2021-12-09,140.0
shop_15,2021-12-09,578.0
shop_16,2021-12-09,1370.0
shop_17,2021-12-09,990.0
shop_18,2021-12-09,72.0
shop_19,2021-12-09,1056.0
shop_0,2021-12-08,629.0
shop_2,2021-12-08,190.0
shop_3,2021-12-08,89.0
shop_4,2021-12-08,1732.0
shop_5,2021-12-08,212.0
shop_6,2021-12-08,1769.0
shop_7,2021-12-08,381.0
shop_8,2021-12-08,1622.0
shop_9,2021-12-08,2198.0
shop_10,2021-12-08,177.0
shop_11,2021-12-08,36.0
shop_12,2021-12-08,167.0
shop_13,2021-12-08,1477.0
shop_14,2021-12-08,386.0
shop_15,2021-12-08,718.0
shop_16,2021-12-08,1368.0
shop_17,2021-12-08,1374.0
shop_18,2021-12-08,480.0
shop_19,2021-12-08,1986.0
shop_1,2021-12-07,2400.0
shop_3,2021-12-07,35.0
shop_4,2021-12-07,1160.0
shop_5,2021-12-07,96.0
shop_6,2021-12-07,2032.0
shop_8,2021-12-07,1081.0
shop_9,2021-12-07,1576.0
shop_11,2021-12-07,520.0
shop_12,2021-12-07,41.0
shop_13,2021-12-07,909.0
shop_14,2021-12-07,99.0
shop_15,2021-12-07,226.0
shop_16,2021-12-07,1553.0
shop_17,2021-12-07,436.0
shop_18,2021-12-07,102.0
shop_19,2021-12-07,1183.0
shop_0,2021-12-06,765.0
shop_1,2021-12-06,856.0
shop_2,2021-12-06,199.0
shop_3,2021-12-06,42.0
shop_4,2021-12-06,1719.0
shop_5,2021-12-06,75.0
shop_6,2021-12-06,1288.0
shop_7,2021-12-06,401.0
shop_8,2021-12-06,519.0
shop_9,2021-12-06,1178.0
shop_10,2021-12-06,186.0
shop_11,2021-12-06,397.0
shop_12,2021-12-06,70.0
shop_13,2021-12-06,2338.0
shop_14,2021-12-06,26.0
shop_15,2021-12-06,900.0
shop_16,2021-12-06,518.0
shop_17,2021-12-06,313.0
shop_18,2021-12-06,531.0
shop_19,2021-12-06,2263.0
shop_0,2021-12-05,422.0
shop_1,2021-12-05,882.0
shop_2,2021-12-05,337.0
shop_3,2021-12-05,7.0
shop_4,2021-12-05,1420.0
shop_5,2021-12-05,226.0
shop_6,2021-12-05,1452.0
shop_7,2021-12-05,369.0
shop_8,2021-12-05,1046.0
shop_9,2021-12-05,638.0
shop_10,2021-12-05,208.0
shop_11,2021-12-05,1072.0
shop_12,2021-12-05,17.0
shop_13,2021-12-05,1437.0
shop_14,2021-12-05,250.0
shop_15,2021-12-05,351.0
shop_16,2021-12-05,1727.0
shop_17,2021-12-05,2207.0
shop_18,2021-12-05,557.0
shop_19,2021-12-05,722.0
shop_0,2021-12-04,90.0
shop_1,2021-12-04,348.0
shop_2,2021-12-04,194.0
shop_3,2021-12-04,583.0
shop_4,2021-12-04,1063.0
shop_5,2021-12-04,159.0
shop_6,2021-12-04,913.0
shop_7,2021-12-04,312.0
shop_8,2021-12-04,1236.0
shop_9,2021-12-04,427.0
shop_10,2021-12-04,211.0
shop_11,2021-12-04,1087.0
shop_12,2021-12-04,103.0
shop_13,2021-12-04,2577.0
shop_14,2021-12-04,160.0
shop_15,2021-12-04,407.0
shop_16,2021-12-04,411.0
shop_17,2021-12-04,1246.0
shop_18,2021-12-04,213.0
shop_19,2021-12-04,1223.0
shop_0,2021-12-03,81.0
shop_1,2021-12-03,1824.0
shop_3,2021-12-03,849.0
shop_4,2021-12-03,218.0
shop_5,2021-12-03,171.0
shop_6,2021-12-03,588.0
shop_7,2021-12-03,202.0
shop_8,2021-12-03,708.0
shop_9,2021-12-03,2140.0
shop_10,2021-12-03,19.0
shop_11,2021-12-03,365.0
shop_13,2021-12-03,1912.0
shop_14,2021-12-03,161.0
shop_16,2021-12-03,1128.0
shop_17,2021-12-03,991.0
shop_18,2021-12-03,621.0
shop_19,2021-12-03,871.0
shop_0,2021-12-02,137.0
shop_1,2021-12-02,2349.0
shop_2,2021-12-02,1034.0
shop_3,2021-12-02,80.0
shop_4,2021-12-02,655.0
shop_5,2021-12-02,70.0
shop_6,2021-12-02,1851.0
shop_7,2021-12-02,359.0
shop_8,2021-12-02,1173.0
shop_9,2021-12-02,328.0
shop_10,2021-12-02,43.0
shop_11,2021-12-02,237.0
shop_12,2021-12-02,335.0
shop_13,2021-12-02,1508.0
shop_14,2021-12-02,25.0
shop_15,2021-12-02,730.0
shop_16,2021-12-02,1670.0
shop_17,2021-12-02,473.0
shop_18,2021-12-02,349.0
shop_19,2021-12-02,2216.0
shop_0,2021-12-01,659.0
shop_1,2021-12-01,2327.0
shop_2,2021-12-01,473.0
shop_3,2021-12-01,514.0
shop_4,2021-12-01,266.0
shop_5,2021-12-01,175.0
shop_6,2021-12-01,1032.0
shop_7,2021-12-01,236.0
shop_8,2021-12-01,1287.0
shop_9,2021-12-01,486.0
shop_10,2021-12-01,161.0
shop_11,2021-12-01,62.0
shop_12,2021-12-01,139.0
shop_13,2021-12-01,382.0
shop_14,2021-12-01,367.0
shop_16,2021-12-01,283.0
shop_17,2021-12-01,1750.0
shop_18,2021-12-01,505.0
shop_19,2021-12-01,1025.0
shop_0,2021-11-30,224.0
shop_1,2021-11-30,2345.0
shop_2,2021-11-30,1118.0
shop_3,2021-11-30,319.0
shop_4,2021-11-30,989.0
shop_6,2021-11-30,301.0
shop_7,2021-11-30,385.0
shop_8,2021-11-30,639.0
shop_9,2021-11-30,1138.0
shop_10,2021-11-30,186.0
shop_11,2021-11-30,841.0
shop_12,2021-11-30,76.0
shop_13,2021-11-30,528.0
shop_14,2021-11-30,347.0
shop_15,2021-11-30,1061.0
shop_16,2021-11-30,1781.0
shop_17,2021-11-30,367.0
shop_18,2021-11-30,187.0
shop_19,2021-11-30,930.0
shop_0,2021-11-29,188.0
shop_1,2021-11-29,666.0
shop_2,2021-11-29,577.0
shop_3,2021-11-29,444.0
shop_4,2021-11-29,1614.0
shop_5,2021-11-29,87.0
shop_6,2021-11-29,2268.0
shop_7,2021-11-29,84.0
shop_8,2021-11-29,567.0
shop_9,2021-11-29,299.0
shop_10,2021-11-29,328.0
shop_11,2021-11-29,1106.0
shop_12,2021-11-29,303.0
shop_13,2021-11-29,2246.0
shop_14,2021-11-29,323.0
shop_15,2021-11-29,1334.0
shop_16,2021-11-29,867.0
shop_17,2021-11-29,2104.0
shop_18,2021-11-29,714.0
shop_19,2021-11-29,435.0
shop_0,2021-11-28,412.0
shop_1,2021-11-28,1684.0
shop_2,2021-11-28,74.0
shop_3,2021-11-28,925.0
shop_5,2021-11-28,239.0
shop_6,2021-11-28,1547.0
shop_7,2021-11-28,29.0
shop_8,2021-11-28,1218.0
shop_9,2021-11-28,2276.0
shop_10,2021-11-28,205.0
shop_11,2021-11-28,687.0
shop_12,2021-11-28,334.0
shop_13,2021-11-28,2586.0
shop_14,2021-11-28,395.0
shop_15,2021-11-28,268.0
shop_16,2021-11-28,1572.0
shop_17,2021-11-28,2293.0
shop_18,2021-11-28,563.0
shop_19,2021-11-28,1732.0
shop_0,2021-11-27,756.0
shop_1,2021-11-27,2208.0
shop_2,2021-11-27,1021.0
shop_4,2021-11-27,232.0
shop_6,2021-11-27,709.0
shop_7,2021-11-27,311.0
shop_8,2021-11-27,196.0
shop_10,2021-11-27,105.0
shop_11,2021-11-27,686.0
shop_12,2021-11-27,202.0
shop_13,2021-11-27,2454.0
shop_14,2021-11-27,172.0
shop_15,2021-11-27,106.0
shop_16,2021-11-27,330.0
shop_17,2021-11-27,1042.0
shop_19,2021-11-27,1224.0
shop_0,2021-11-26,184.0
shop_1,2021-11-26,2277.0
shop_2,2021-11-26,760.0
shop_3,2021-11-26,426.0
shop_4,2021-11-26,1962.0
shop_5,2021-11-26,333.0
shop_6,2021-11-26,1988.0
shop_7,2021-11-26,182.0
shop_8,2021-11-26,394.0
shop_9,2021-11-26,1778.0
shop_10,2021-11-26,155.0
shop_11,2021-11-26,1075.0
shop_12,2021-11-26,131.0
shop_13,2021-11-26,2400.0
shop_14,2021-11-26,83.0
shop_15,2021-11-26,51.0
shop_16,2021-11-26,652.0
shop_17,2021-11-26,1811.0
shop_18,2021-11-26,734.0
shop_19,2021-11-26,2177.0
shop_0,2021-11-25,781.0
shop_1,2021-11-25,2054.0
shop_2,2021-11-25,19.0
